TEMPLATE_ID, FILENAME, CLUSTER_INDEX, CONFIDENCE
127244,frames/177878.png,0,1
124351,frames/178234.png,0,1
120705,frames/177395.png,0,1
137034,frames/179712.png,0,1
129911,frames/181210.png,0,1
133058,frames/181218.png,0,1
123176,frames/178601.png,0,1
123463,frames/181761.png,0,1
134313,frames/181645.png,0,1
135012,frames/179072.png,0,1
130554,frames/177179.png,0,1
130778,frames/180355.png,0,1
132338,frames/177865.png,0,1
130490,frames/180434.png,0,1
135091,frames/178734.png,0,1
134487,img/124330.jpg,0,1
134975,frames/177508.png,0,1
132298,frames/178080.png,0,1
125833,frames/180386.png,0,1
125593,frames/180329.png,0,1
135164,frames/181683.png,0,1
124181,frames/182154.png,0,1
132771,frames/177490.png,0,1
130816,frames/176494.png,0,1
128860,frames/176844.png,0,1
131433,frames/180327.png,0,1
127654,frames/179939.png,0,1
131440,frames/177337.png,0,1
122330,frames/165073.png,0,1
134005,frames/178933.png,0,1
128941,frames/180103.png,0,1
132513,frames/179796.png,0,1
136792,frames/181466.png,0,1
135048,frames/178414.png,0,1
123357,frames/179025.png,0,1
135825,frames/180341.png,0,1
113653,frames/166402.png,1,1
116683,frames/166389.png,1,1
115249,frames/155989.png,1,1
130343,frames/142065.png,1,1
118499,img/116024.jpg,1,1
115907,frames/166158.png,1,1
116302,frames/157214.png,1,1
114038,frames/157290.png,1,1
122553,frames/142164.png,1,1
123755,frames/184282.png,1,1
114265,frames/155742.png,1,1
127848,frames/141436.png,1,1
116925,frames/166015.png,1,1
119294,img/115988.jpg,1,1
115029,frames/166572.png,1,1
110957,frames/24919.png,1,1
133271,img/3360.jpg,2,1
134821,img/738.png,2,1
130023,img/2790.jpg,2,1
124931,img/4680.jpg,2,1
128147,img/4874.jpg,2,1
130819,frames/46283.png,3,1
124200,frames/46287.png,3,1
129276,frames/46319.png,3,1
129860,frames/46313.png,3,1
135720,frames/46297.png,3,1
125928,frames/46293.png,3,1
131401,frames/46292.png,3,1
122303,img/46222.jpg,3,1
124249,frames/46275.png,3,1
116215,img/4861.jpg,3,1
132004,frames/46308.png,3,1
135898,frames/46302.png,3,1
124103,frames/46307.png,3,1
135972,frames/46306.png,3,1
134935,frames/46288.png,4,1
129168,frames/46281.png,4,1
119953,frames/46284.png,4,1
126197,frames/46285.png,4,1
136342,frames/46318.png,4,1
127460,frames/46310.png,4,1
123628,frames/46311.png,4,1
123220,frames/46295.png,4,1
134971,frames/46298.png,4,1
119586,frames/46277.png,4,1
121745,frames/46279.png,4,1
123076,frames/46309.png,4,1
136440,frames/46300.png,4,1
119984,frames/46303.png,4,1
134644,frames/46305.png,4,1
101530,frames/78169.png,5,1
102385,frames/78168.png,5,1
101745,img/78152.jpg,5,1
102441,frames/78178.png,5,1
102425,frames/78179.png,5,1
102120,frames/78172.png,5,1
102407,frames/78173.png,5,1
101905,frames/78176.png,5,1
102553,frames/78177.png,5,1
101604,frames/78174.png,5,1
102361,frames/78175.png,5,1
101571,frames/78182.png,5,1
102420,frames/78180.png,5,1
101646,frames/78161.png,6,1
102202,frames/78160.png,6,1
102314,frames/78163.png,6,1
101736,frames/78162.png,6,1
101903,frames/78165.png,6,1
102432,frames/78164.png,6,1
102074,frames/78167.png,6,1
101735,frames/78166.png,6,1
104576,img/78138.jpg,6,1
102131,frames/78153.png,6,1
101522,frames/78154.png,6,1
101846,frames/78156.png,6,1
102164,frames/78157.png,6,1
101596,frames/78158.png,6,1
101864,frames/78159.png,6,1
102084,img/78149.jpg,6,1
135596,frames/130525.png,7,1
130221,img/109787.jpg,7,1
133340,img/109541.jpg,7,1
126546,frames/131048.png,7,1
127549,frames/145914.png,7,1
126757,frames/145913.png,7,1
129238,frames/146956.png,7,1
127833,frames/130765.png,7,1
128722,img/109616.jpg,7,1
127270,frames/130688.png,7,1
124709,img/108741.jpg,7,1
132887,frames/131191.png,7,1
130737,img/108560.jpg,7,1
136255,frames/5492.png,8,1
126196,frames/5490.png,8,1
120487,frames/5491.png,8,1
120952,img/244.jpg,8,1
116872,img/115489.jpg,8,1
136134,frames/14754.png,8,1
125196,img/1273.jpg,8,1
135248,img/39069.jpg,8,1
125301,img/4365.JPG,8,1
101275,img/2203.jpg,8,1
127215,frames/5488.png,8,1
123023,frames/5481.png,8,1
123663,frames/5483.png,8,1
123516,frames/5486.png,8,1
133635,img/3454.jpg,8,1
124277,img/3480.JPG,8,1
124215,frames/170262.png,8,1
115749,frames/221302.png,8,1
130696,img/111644.jpg,8,1
131359,img/39075.JPEG,8,1
109305,frames/48454.png,9,1
110430,frames/222184.png,9,1
105481,frames/48447.png,9,1
119843,frames/175155.png,9,1
130121,img/125258.jpg,9,1
130823,frames/59002.png,10,1
120565,frames/59000.png,10,1
133306,frames/59003.png,10,1
136472,frames/59004.png,10,1
123676,frames/59228.png,10,1
126264,frames/58999.png,10,1
129338,frames/73421.png,10,1
134233,frames/59230.png,10,1
131366,frames/73410.png,10,1
122358,frames/73411.png,10,1
132987,frames/73413.png,10,1
131658,frames/73414.png,10,1
131868,frames/73417.png,10,1
135167,frames/73418.png,10,1
129467,frames/73419.png,10,1
131476,frames/58992.png,10,1
130911,frames/58991.png,10,1
100853,img/118029.jpg,10,1
122580,frames/11245.png,10,1
121128,frames/11246.png,10,1
109603,frames/68788.png,11,1
106860,frames/68789.png,11,1
110937,frames/68787.png,11,1
109951,frames/68784.png,11,1
108507,frames/68785.png,11,1
110549,img/68768.jpg,11,1
106322,frames/68798.png,11,1
106092,frames/68791.png,11,1
105509,frames/68790.png,11,1
104971,frames/68793.png,11,1
108024,frames/68792.png,11,1
109541,frames/68795.png,11,1
107930,frames/68794.png,11,1
108978,frames/68797.png,11,1
104917,frames/68796.png,11,1
108540,img/68767.jpg,11,1
107544,img/68765.jpg,11,1
105552,frames/68782.png,12,1
111137,frames/68783.png,12,1
109535,frames/68773.png,12,1
107017,frames/68772.png,12,1
105093,frames/68771.png,12,1
109794,frames/68770.png,12,1
109493,frames/68777.png,12,1
106516,frames/68776.png,12,1
111145,frames/68775.png,12,1
110337,frames/68774.png,12,1
108323,frames/68779.png,12,1
106173,frames/68778.png,12,1
101205,img/118904.jpg,12,1
105701,img/68769.jpg,12,1
123088,frames/125616.png,13,1
122347,frames/127276.png,13,1
129581,frames/127679.png,13,1
129773,frames/126651.png,13,1
131326,frames/127374.png,13,1
134020,frames/127521.png,13,1
119644,frames/126228.png,13,1
131963,frames/126850.png,13,1
121794,frames/128498.png,13,1
126524,frames/127097.png,13,1
133666,frames/128750.png,13,1
124847,frames/129333.png,13,1
133715,frames/125796.png,13,1
118835,frames/215614.png,14,1
112736,frames/217615.png,14,1
111657,frames/216446.png,14,1
117091,frames/215611.png,14,1
114944,frames/215994.png,14,1
113859,img/119937.jpg,14,1
111495,frames/209634.png,14,1
115706,frames/215792.png,14,1
116418,frames/213604.png,14,1
115050,img/119841.jpg,14,1
114736,frames/213018.png,14,1
114349,frames/212247.png,14,1
115565,frames/213462.png,14,1
111283,frames/212824.png,14,1
113405,frames/210224.png,14,1
117179,frames/212083.png,14,1
118703,frames/213664.png,14,1
115652,frames/215637.png,14,1
116647,frames/213778.png,14,1
113033,frames/210213.png,14,1
111212,frames/213408.png,14,1
113418,img/121150.jpg,14,1
114310,frames/215447.png,14,1
114716,frames/211756.png,14,1
118175,frames/213450.png,14,1
112955,frames/214600.png,14,1
118443,frames/215047.png,14,1
117167,frames/210032.png,14,1
116545,frames/213940.png,14,1
111255,frames/209937.png,14,1
113938,frames/215511.png,14,1
116468,frames/218109.png,14,1
116949,frames/215358.png,14,1
115424,frames/209758.png,14,1
117565,frames/213074.png,14,1
114117,frames/210200.png,14,1
118224,frames/216792.png,14,1
114189,frames/213274.png,14,1
105670,frames/54443.png,15,1
105340,frames/54503.png,15,1
105554,frames/54465.png,15,1
109982,frames/54468.png,15,1
110863,frames/54451.png,15,1
106234,frames/54456.png,15,1
106382,frames/54649.png,15,1
105975,frames/54645.png,15,1
109834,frames/54646.png,15,1
105650,frames/54489.png,15,1
107640,frames/54485.png,15,1
106442,frames/54417.png,15,1
104840,frames/54478.png,15,1
106189,frames/54473.png,15,1
122940,frames/13053.png,15,1
107651,frames/54657.png,15,1
107773,frames/54428.png,15,1
108309,frames/54427.png,15,1
105250,img/46324.jpg,15,1
109479,frames/54495.png,15,1
110369,frames/54494.png,15,1
105075,frames/54472.png,15,1
108162,frames/54448.png,15,1
110333,frames/54449.png,15,1
107809,frames/54440.png,15,1
107775,frames/54447.png,15,1
105048,frames/54663.png,15,1
111128,frames/54430.png,15,1
108962,frames/54435.png,15,1
120900,frames/147548.png,16,1
136699,frames/162723.png,16,1
110324,frames/149507.png,16,1
130227,frames/159393.png,16,1
131926,frames/127834.png,16,1
122764,frames/161697.png,16,1
127459,frames/164150.png,16,1
130536,frames/163821.png,16,1
114768,frames/148838.png,16,1
125311,frames/158773.png,16,1
112619,img/107725.jpg,16,1
125769,img/119388.jpg,16,1
132805,frames/165147.png,16,1
134570,frames/164549.png,16,1
125629,frames/163853.png,16,1
136573,frames/157695.png,16,1
123605,frames/164016.png,16,1
134580,img/112574.jpg,16,1
132656,frames/161625.png,16,1
115486,frames/148088.png,16,1
135013,frames/158283.png,16,1
137539,frames/132886.png,16,1
133574,img/116318.jpg,16,1
121293,frames/127464.png,16,1
131084,img/143817.jpg,16,1
135781,frames/158586.png,16,1
120778,img/112501.jpg,17,1
123955,img/112719.jpg,17,1
127994,img/113413.jpg,17,1
130468,img/113652.jpg,17,1
129690,img/113987.jpg,17,1
128896,frames/163842.png,17,1
121780,frames/162394.png,17,1
136347,img/113112.jpg,17,1
101553,frames/178789.png,17,1
121503,img/113974.jpg,17,1
127319,img/112748.jpg,17,1
125980,img/114026.jpg,17,1
137048,img/124474.jpg,18,1
118240,frames/204398.png,18,1
103917,frames/157558.png,18,1
103153,img/112966.jpg,18,1
121723,img/124251.jpg,18,1
132393,img/124575.jpg,18,1
118716,img/124170.jpg,18,1
130605,img/125332.jpg,18,1
128397,img/124926.jpg,18,1
103040,img/114000.jpg,18,1
106697,img/2370.jpg,19,1
128914,img/4620.jpg,19,1
106080,img/1166.jpg,19,1
111094,img/4940.jpg,19,1
100913,frames/42770.png,20,1
126695,img/1111.jpg,20,1
128543,img/3920.jpg,20,1
100631,img/42240.jpg,20,1
101007,frames/42765.png,20,1
101307,frames/42764.png,20,1
126018,img/1270.jpg,20,1
101153,img/2632.JPG,20,1
100148,img/42264.jpg,20,1
100937,img/42263.png,20,1
100659,frames/42773.png,20,1
100474,frames/42772.png,20,1
100996,frames/42771.png,20,1
100146,frames/42776.png,20,1
100327,frames/42774.png,20,1
100506,frames/42775.png,20,1
100847,frames/42778.png,20,1
101316,img/1676.jpg,20,1
101133,frames/42767.png,20,1
101194,frames/42766.png,20,1
100997,frames/42769.png,20,1
101186,frames/42768.png,20,1
100309,frames/42719.png,20,1
124243,frames/179863.png,21,1
128073,frames/181763.png,21,1
132705,frames/181785.png,21,1
130223,frames/178568.png,21,1
121525,frames/177762.png,21,1
121009,frames/180658.png,21,1
132379,frames/180636.png,21,1
126842,frames/178983.png,21,1
127723,frames/181872.png,21,1
135490,img/124404.jpg,21,1
128507,img/124583.jpg,21,1
119347,frames/14913.png,22,1
116762,frames/14911.png,22,1
111649,frames/14915.png,22,1
112060,frames/14914.png,22,1
115673,frames/14919.png,22,1
112485,frames/20028.png,22,1
113297,frames/20023.png,22,1
135766,frames/24149.png,22,1
111511,img/3306.jpg,22,1
116003,img/3982.jpg,22,1
115578,frames/14920.png,22,1
115086,frames/14921.png,22,1
130957,frames/128894.png,23,1
134400,frames/127841.png,23,1
115636,frames/168709.png,23,1
132470,img/100575.jpg,23,1
126227,frames/129580.png,23,1
137002,frames/127784.png,23,1
105095,img/114204.jpg,24,1
105996,img/114036.jpg,24,1
108963,img/114189.jpg,24,1
108688,img/114210.jpg,24,1
126838,frames/143301.png,25,1
136496,frames/142547.png,25,1
119510,frames/129786.png,25,1
125792,frames/142422.png,25,1
130885,img/111662.jpg,25,1
124537,frames/142909.png,25,1
128290,frames/50678.png,26,1
